846,R
332,G
427,R
384,R
435,B
387,B
353,B
467,R
629,R
457,G
293,B
344,G
275,G
407,R
328,G
378,G
374,B
416,G
368,G
345,G
513,R
775,R
612,G
396,B
387,R
356,G
730,R
362,G
377,B
288,G
436,R
361,B
544,B
523,B
294,G
326,G
548,R
346,G
533,R
521,R
640,R
295,G
352,B
450,G
430,R
397,R
551,B
490,R
484,B
393,G
487,B
414,G
336,R
417,R
468,R
527,B
410,B
434,B
494,R
429,G
448,R
445,G
419,R
673,B
481,R
391,G
