874,R
507,R
1071,B
579,G
612,R
1046,B
562,R
852,R
733,R
558,R
476,R
1113,B
683,B
469,R
510,R
1007,B
519,R
427,R
881,G
458,G
463,R
448,R
442,R
985,B
460,G
614,R
682,R
696,B
727,B
359,R
449,R
777,G
516,B
690,G
611,R
629,G
429,G
696,R
858,B
780,G
509,R
808,B
551,R
716,G
477,G
386,G
880,B
947,B
479,G
589,B
701,B
710,R
696,B
784,R
489,R
777,B
621,R
488,G
796,B
