549,B
1082,R
565,G
1237,G
778,R
1148,B
1134,B
716,R
839,B
721,R
1521,R
1013,R
1009,R
926,B
1506,G
776,B
589,R
619,R
1428,G
1304,R
925,B
683,B
588,R
559,R
853,B
1335,G
818,G
1377,R
816,B
1384,G
691,G
609,R
686,R
1382,B
702,G
989,B
760,B
995,G
826,R
924,B
781,B
867,R
833,R
717,B
677,G
1865,R
797,G
597,R
543,G
580,G
613,G
925,R
859,R
