764,R
464,R
352,G
424,R
375,B
303,G
208,R
298,G
273,B
248,G
523,B
361,G
251,R
2805,G
686,R
427,G
379,B
363,R
314,G
441,B
386,G
567,B
666,G
479,B
577,R
477,B
1460,B
472,B
455,G
318,G
446,R
405,B
492,B
535,R
438,R
545,G
309,G
487,R
550,G
392,R
432,R
338,G
488,B
487,B
571,R
512,R
324,G
415,G
446,G
505,B
364,G
575,B
356,R
320,G
425,R
364,B
488,B
400,R
389,B
456,R
