725,R
355,G
481,R
553,G
438,R
642,G
406,R
486,B
406,G
657,B
393,B
465,R
526,B
538,B
333,G
537,B
373,B
613,G
290,G
348,R
314,G
372,G
321,R
633,R
422,B
295,G
334,G
312,G
444,G
859,B
582,B
235,G
328,G
391,G
306,G
239,G
271,G
265,G
668,R
336,G
449,R
493,G
434,G
373,B
496,R
339,G
586,R
413,B
412,R
399,R
287,G
611,B
445,R
399,B
470,G
258,R
334,B
229,G
388,B
299,G
464,G
606,G
370,B
575,R
733,R
535,G
495,B
382,G
724,G
260,R
424,R
588,B
