556,R
301,R
305,G
338,R
379,B
327,G
319,R
264,G
482,B
218,G
339,B
323,G
524,R
406,G
314,R
232,G
347,B
631,R
299,G
459,B
246,G
326,B
361,G
385,B
327,R
443,B
409,B
784,B
302,G
462,G
515,R
452,B
346,B
350,R
347,R
243,G
245,G
408,R
209,G
284,R
549,R
542,G
459,B
492,B
297,R
372,R
268,G
406,G
280,G
333,B
234,G
302,B
406,R
221,G
525,R
301,B
390,B
456,R
522,B
372,R
326,B
404,R
506,B
392,B
477,R
326,B
311,B
320,B
336,R
