561,G
772,R
545,B
361,G
573,B
426,R
406,G
372,G
280,G
569,B
589,B
624,B
360,R
481,B
304,G
600,R
967,R
668,G
637,G
449,G
367,G
638,B
481,R
682,B
506,R
657,B
513,R
571,R
519,R
517,B
494,R
427,G
534,B
829,B
608,B
520,B
716,R
551,B
552,R
549,B
517,G
573,G
487,G
508,B
500,B
533,G
747,B
433,G
599,G
473,R
601,B
596,R
646,B
490,R
658,B
530,R
634,G
525,R
648,G
777,B
520,G
